OrderKey,LineNumber,ProductKey,Quantity,UnitPrice,NetPrice,UnitCost
3341054,2,428,3,969,852.72,321.05
3341054,3,1490,2,129,114.81,65.77
3341055,0,838,5,15.5,14.26,7.9
3341055,1,1740,9,28,24.64,14.28
3341056,0,361,2,389,342.32,198.32
3341057,0,1612,4,179.99,178.1901,82.77
3341058,0,1505,2,230,202.4,105.77
3341058,1,175,1,116.9,107.548,53.76
3341058,2,1615,7,289.99,289.99,96.08
3341058,3,1653,2,109.99,100.0909,56.08
3341058,4,1433,1,308,286.44,141.64
3341058,5,2387,2,299.99,263.9912,152.94
3341059,0,1607,6,179.99,161.991,82.77
3341059,1,1633,6,13.89,13.89,6.39
3341060,0,1564,1,302,302,100.06
3341060,1,1543,3,402,361.8,133.19
3341061,0,1385,1,22.99,20.691,10.57
3341062,0,2498,8,23.72,23.72,12.09
3341062,1,419,4,369,369,188.13
3341063,0,21,2,134,134,61.62
3341064,0,1786,1,43,37.41,21.92
3341064,1,1645,7,57.88,50.9344,26.62
3341064,2,1734,4,28,24.64,14.28
3341064,3,2469,2,30.99,30.99,15.8
3341065,0,85,3,99.99,85.9914,45.98
3341065,1,1363,1,22.99,20.691,10.57
3341065,2,1685,2,5.39,4.851,2.75
3341066,0,1502,8,239,210.32,109.91
3341066,1,1632,2,17.99,15.8312,8.27
3341067,0,2072,2,94.99,86.4409,48.43
3341067,1,1574,4,59.99,59.99,27.59
3341067,2,1609,1,259.99,228.7912,86.14
3341068,0,1430,3,299,260.13,137.5
3341068,1,2004,1,139.99,127.3909,71.37
3341069,0,2208,5,268.5,236.28,123.47
3341069,1,405,2,699,699,321.44
3341070,0,1621,1,12.99,12.99,6.62
3341070,1,1219,2,665,665,305.81
3341070,2,172,6,169,148.72,55.99
3341071,0,1093,1,568,494.16,188.19
3341071,1,1678,3,16.89,16.5522,5.6
3341071,2,523,5,139,139,70.87
3341072,0,1926,1,129.99,129.99,66.27
3341072,1,2506,6,4.74,4.74,2.42
3341073,0,1950,3,129.99,129.99,66.27
3341074,0,1584,10,9.99,8.8911,5.09
3341074,1,1640,4,22.89,22.89,7.58
3341075,0,419,9,369,369,188.13
3341075,1,1577,2,219,219,72.56
3341075,2,1454,1,199,199,91.51
3341076,0,2148,2,445,387.15,204.64
3341076,1,1661,1,5.5,4.84,2.8
3341076,2,17,4,109.95,96.756,50.56
3341077,0,176,3,126.9,126.9,58.36
3341077,1,1666,2,16.89,15.5388,5.6
3341078,0,627,2,499,454.09,254.4
3341079,0,1342,2,42,41.58,13.92
3341079,1,1519,3,310,285.2,142.56
3341080,0,497,5,99,99,50.47
3341080,1,585,7,139,139,70.87
3341081,0,1631,1,12.66,11.2674,5.82
3341081,1,1531,2,389,350.1,128.88
3341082,0,460,5,299.9,299.9,152.9
3341083,0,1552,1,398,346.26,131.87
3341084,0,1610,8,289.99,249.3914,96.08
3341084,1,1608,2,109.99,104.4905,56.08
3341084,2,1506,5,288,247.68,132.44
3341085,0,619,8,251,225.9,115.43
3341085,1,1590,4,22.89,22.89,7.58
3341085,2,1605,1,289.99,289.99,96.08
3341085,3,429,2,599.9,593.901,275.87
3341086,0,1686,1,6.99,6.291,3.56
3341086,1,1545,3,268,235.84,123.24
3341086,2,401,3,326,326,166.2
3341086,3,693,1,229,229,75.87
3341087,0,410,6,1299,1299,430.38
3341087,1,1190,3,165,146.85,84.12
3341087,2,593,1,459,459,152.08
3341088,0,1186,3,860,860,395.48
3341088,1,1580,8,219,219,72.56
3341088,2,1780,1,43,43,21.92
3341088,3,183,3,109,109,50.13
3341089,0,1573,3,58.99,58.99,27.13
3341089,1,2097,1,791,767.27,363.75
3341089,2,1575,1,60.99,57.9405,28.05
3341090,0,1607,3,179.99,178.1901,82.77
3341091,0,1402,2,43.81,42.9338,20.15
3341091,1,1453,6,258,237.36,118.65
3341091,2,145,1,2899.99,2696.9907,960.82
3341091,3,1624,3,219,203.67,72.56
3341092,0,1623,5,219,219,72.56
3341092,1,421,2,469,412.72,215.68
3341092,2,1563,2,268,268,123.24
3341093,0,1574,3,59.99,54.5909,27.59
3341093,1,2098,2,508,508,258.99
3341094,0,400,1,758,667.04,348.58
3341094,1,1432,1,300,273,137.96
3341095,0,1538,4,280,280,128.76
3341095,1,1614,2,259.99,231.3911,86.14
3341096,0,1599,6,57.88,50.9344,26.62
3341096,1,830,4,29.95,29.351,15.27
3341097,0,122,2,279.99,260.3907,128.76
3341097,1,2048,1,94.99,82.6413,48.43
3341098,0,1597,2,57.88,57.88,26.62
3341098,1,418,1,269.95,269.95,137.63
3341098,2,2147,1,745.99,671.391,343.05
3341098,3,436,1,369,343.17,188.13
3341098,4,458,7,229.9,229.9,117.21
3341099,0,1761,1,73.39,64.5832,33.75
3341099,1,1467,1,301,273.91,138.42
3341099,2,1514,1,208,187.2,95.65
3341100,0,680,7,116,116,53.34
3341100,1,868,3,69.99,69.99,32.19
3341101,0,1606,1,159.99,159.99,73.57
3341101,1,1598,1,57.88,54.4072,26.62
3341101,2,85,1,99.99,99.99,45.98
3341102,0,1760,2,94.8,87.216,43.6
3341103,0,416,1,969,843.03,321.05
3341103,1,560,1,190,171,87.37
3341103,2,1421,1,290,272.6,133.36
3341103,3,122,1,279.99,246.3912,128.76
3341104,0,648,5,79,79,40.28
3341104,1,408,3,758,682.2,348.58
3341105,0,2015,2,179.99,154.7914,82.77
3341106,0,446,7,219.95,219.95,112.14
3341107,0,1338,1,32.99,32.99,15.17
3341107,1,1508,2,300,285,137.96
3341107,2,2489,3,14.99,14.99,7.64
3341108,0,2498,3,23.72,22.2968,12.09
3341108,1,1799,5,26,22.88,13.26
3341109,0,1150,2,411,357.57,209.54
3341109,1,560,2,190,165.3,87.37
3341109,2,1469,3,200,174,91.97
3341110,0,9,7,59.99,59.99,30.58
3341110,2,422,3,969,969,321.05
3341110,3,2094,7,257.5,226.6,131.28
3341110,4,769,3,22.9,22.9,11.68
3341110,5,1665,3,4.99,4.99,2.54
3341111,0,1580,3,219,214.62,72.56
3341112,0,1632,3,17.99,17.99,8.27
3341112,1,917,3,179,155.73,59.31
3341112,2,1630,2,22.89,22.89,7.58
3341113,0,1526,4,238,204.68,109.45
3341113,1,1855,7,1599.9,1551.903,815.68
3341113,2,111,5,249.99,214.9914,82.83
3341114,0,447,1,229.9,229.9,117.21
3341115,0,1607,2,179.99,158.3912,82.77
3341115,1,144,1,299.99,296.9901,152.94
3341116,0,1265,3,69.99,69.2901,35.68
3341116,1,1704,10,6.99,6.99,3.56
3341117,0,1665,1,4.99,4.99,2.54
3341117,1,1489,5,310,310,142.56
3341118,0,1447,1,299,266.11,137.5
3341118,1,104,1,115,115,52.88
3341119,0,16,2,109.95,106.6515,50.56
3341119,1,400,1,758,689.78,348.58
3341119,2,1425,4,529,529,175.27
3341119,3,451,2,559,559,257.06
3341120,0,479,3,259,240.87,119.11
3341121,0,1667,9,5.5,4.785,2.8
3341121,1,727,1,188,165.44,86.45
3341122,0,1579,2,219,199.29,72.56
3341122,1,2102,2,791,791,363.75
3341123,0,1464,1,258,232.2,118.65
3341124,0,297,8,269,269,137.14
3341125,0,581,2,459,459,152.08
3341125,1,1682,2,8.99,8.5405,4.13
3341125,2,71,2,47.95,43.6345,22.05
3341126,0,1601,1,159.99,159.99,73.57
3341126,1,2033,1,179.99,179.99,82.77
3341126,2,1533,2,299,299,137.5
3341126,3,2123,4,745.99,663.9311,343.05
3341127,0,1756,2,64.9,55.814,33.09
3341127,1,1412,1,289,283.22,132.9
3341127,2,802,5,15.5,13.64,7.9
3341128,0,148,6,2899.99,2899.99,960.82
3341128,1,1699,2,6.88,6.3296,3.16
3341129,0,190,1,56.9,51.21,29.01
3341129,1,392,2,382.95,382.95,195.24
3341130,0,716,8,209,209,69.25
3341131,0,2208,3,268.5,268.5,123.47
3341131,1,157,3,1099.99,1099.99,505.85
3341132,0,1626,3,219,219,72.56
3341132,1,1590,2,22.89,22.89,7.58
3341132,2,1667,6,5.5,5.5,2.8
3341132,3,1813,2,32,28.16,16.31
3341132,4,1700,2,8.88,8.88,4.08
3341133,0,342,2,599,527.12,275.46
3341133,1,159,1,1099.99,1099.99,505.85
3341134,0,2517,7,3.35,2.9815,1.71
3341135,0,1808,2,32,28.16,16.31
3341135,1,2087,3,791,791,363.75
3341136,0,447,4,229.9,229.9,117.21
3342000,0,1726,2,56,56,28.55
3342000,1,524,3,179,161.1,82.32
3342000,2,2124,6,445,387.15,204.64
3342000,3,441,6,229.9,225.302,117.21
3342001,0,442,1,269.9,269.9,137.6
3342002,0,457,4,219.95,219.95,112.14
3342002,1,838,6,15.5,14.415,7.9
3342003,0,1054,7,312,312,143.48
3342003,1,1421,2,290,287.1,133.36
3342003,2,1810,6,32,28.16,16.31
3342004,0,1533,3,299,299,137.5
3342004,1,1491,6,229,229,105.31
3342005,0,2114,6,257.5,239.475,131.28
3342005,1,1870,1,1599,1519.05,815.22
3342005,2,653,2,136,121.04,62.54
3342005,3,1606,3,159.99,159.99,73.57
3342006,0,1685,9,5.39,5.3361,2.75
3342007,0,507,7,259,259,119.11
3342007,1,1606,4,159.99,139.1913,73.57
3342008,0,1591,3,12.66,11.0142,5.82
3342009,0,1611,3,159.99,159.99,73.57
3342009,1,108,2,132.99,115.7013,61.16
3342009,2,1481,3,229,229,105.31
3342010,0,2499,2,23.72,20.6364,12.09
3342011,0,584,2,190,167.2,62.95
3342011,1,1667,1,5.5,4.95,2.8
3342012,0,1677,2,4.99,4.5908,2.54
3342012,1,1525,5,402,402,133.19
3342013,0,344,6,366,366,186.6
3342013,1,442,6,269.9,264.502,137.6
3342013,2,1889,7,1818,1618.02,836.03
3343000,0,453,1,229.9,213.807,117.21
3343000,1,395,4,326,303.18,166.2
3343001,0,2097,4,791,759.36,363.75
3343001,1,1689,7,4.98,4.2828,2.54
3343001,2,1409,1,589,530.1,195.15
3343001,3,1580,1,219,194.91,72.56
3343002,0,1607,2,179.99,156.5913,82.77
3343003,0,1437,4,199,185.07,91.51
3343004,0,1615,1,289.99,258.0911,96.08
3343004,1,2441,4,9.99,9.8901,5.09
3343004,2,1365,2,28.99,28.99,13.33
3343005,0,1344,1,16,14.56,8.16
3343006,0,1409,3,589,589,195.15
3343006,1,138,2,499.99,459.9908,229.93
3343006,2,1340,7,14.19,14.19,7.23
3343006,3,1684,1,16.89,16.0455,5.6
3343007,0,1721,3,70.13,70.13,32.25
3343007,1,2358,2,399.99,383.9904,183.94
3343008,0,445,1,559,491.92,257.06
3343009,0,1769,2,34,34,15.64
3343009,1,422,1,969,969,321.05
3343010,0,690,2,228,200.64,75.54
3343011,0,150,3,1184.97,1042.7736,392.6
3343011,1,83,2,99.99,97.9902,45.98
3343012,0,1679,1,5.5,4.785,2.8
3343013,0,1381,1,22.99,22.99,10.57
3343013,1,1616,4,56.99,56.4201,26.21
3343013,2,81,3,40.55,35.2785,18.65
3343014,0,1370,8,47.44,41.7472,21.82
3343014,1,160,1,1099.99,1099.99,505.85
3343015,0,1470,2,129,129,65.77
3343015,1,628,1,459,403.92,152.08
3343015,2,1595,2,22.89,22.89,7.58
3343015,3,1416,3,308,274.12,141.64
3343016,0,1531,3,389,389,128.88
3343017,0,103,9,115,115,52.88
3343017,1,541,5,699,622.11,321.44
3343017,2,2507,2,4.74,4.3608,2.42
3343017,3,108,8,132.99,117.0312,61.16
3343017,4,1459,1,256,235.52,117.73
3343017,5,1598,6,57.88,57.88,26.62
3343017,6,1745,2,109,94.83,36.11
3343018,0,1650,1,289.99,269.6907,96.08
3343018,1,1450,1,308,289.52,141.64
3343018,2,1997,5,179.99,179.99,82.77
3343018,3,1296,7,25,22.25,11.5
3343019,0,1595,1,22.89,20.3721,7.58
3343020,0,1554,1,298,271.18,137.04
3343020,1,1593,10,13.89,12.3621,6.39
3343020,2,2098,2,508,508,258.99
3343021,0,467,1,139,120.93,63.92
3343022,0,1673,3,5.5,4.95,2.8
3343022,1,1622,2,219,192.72,72.56
3343022,2,1443,1,589,512.43,195.15
3343023,0,1484,6,208,201.76,95.65
3343023,1,1166,8,165,161.7,84.12
3343023,2,1760,1,94.8,94.8,43.6
3343024,0,977,1,268,268,88.79
3343024,1,1677,1,4.99,4.5409,2.54
3343025,0,2098,1,508,508,258.99
3343025,1,2023,5,99.99,99.99,50.98
3343025,2,2165,5,745.99,745.99,343.05
3343026,0,1508,2,300,294,137.96
3343026,1,1490,1,129,126.42,65.77
3343027,0,383,1,599,557.07,275.46
3343028,0,670,6,196,196,90.13
3343028,1,1517,7,267,242.97,122.78
3343029,0,1647,3,179.99,179.99,82.77
3343030,0,2311,3,339,339,155.89
3343031,0,2187,3,129.9,129.9,66.23
3343031,1,1576,3,12.99,12.2106,6.62
3343032,0,1361,3,49.99,49.99,16.56
3343033,0,202,1,689,689,316.85
3343033,1,1690,4,16.99,14.7813,5.63
3343033,2,46,2,149.95,131.956,76.45
3343033,3,1620,8,60.99,60.99,28.05
3343034,0,510,1,179,157.52,82.32
3343034,1,1700,2,8.88,7.8144,4.08
3343034,2,1264,6,69.99,61.5912,35.68
3343034,3,1611,5,159.99,151.9905,73.57
3343035,0,1607,3,179.99,179.99,82.77
3343035,1,1507,1,267,232.29,122.78
3343035,2,712,3,129,129,59.32
3343036,0,1693,3,6.88,6.88,3.16
3343036,1,1623,2,219,203.67,72.56
3343036,2,1636,1,12.66,12.66,5.82
3343037,0,1632,3,17.99,17.0905,8.27
3343037,1,1646,3,159.99,156.7902,73.57
3343037,2,1468,2,189,162.54,86.91
3343037,3,1521,1,310,275.9,142.56
3343037,4,1115,1,328,311.6,150.84
3343037,5,1409,2,589,524.21,195.15
3343038,0,1403,4,47.44,41.7472,21.82
3343038,1,2325,4,29.99,26.6911,15.29
3343038,2,509,3,139,122.32,70.87
3343038,3,1704,6,6.99,6.9201,3.56
3343038,4,572,4,190,176.7,87.37
3343039,0,2287,4,339,339,155.89
3343039,1,2510,3,4.06,3.7758,2.07
3343040,0,1603,7,109.99,109.99,56.08
3343040,1,1588,4,13.89,13.89,6.39
3343040,2,340,2,819,745.29,376.63
3343041,0,1182,1,1560,1560,516.86
3343041,1,1513,5,269,234.03,123.7
3343041,2,1500,7,129,119.97,65.77
3343041,3,196,1,269.9,237.512,137.6
3343042,0,1442,1,529,529,175.27
3343042,1,2491,10,24.99,22.2411,12.74
3343042,2,1498,4,300,261,137.96
3343042,3,488,4,49,46.55,24.98
3343042,4,2100,1,1475,1342.25,488.7
3343042,5,428,1,969,872.1,321.05
3343042,6,1635,3,22.89,20.3721,7.58
3343043,0,302,2,999,919.08,330.99
3343043,1,1669,2,6.89,6.0632,3.17
3343044,0,1245,2,168,168,85.65
3343044,1,396,1,1299,1195.08,430.38
3343044,2,2511,2,4.06,3.857,2.07
3343044,3,1098,7,343,343,157.73
3343044,4,1129,7,436.2,405.666,144.52
3343045,0,1434,3,268,238.52,123.24
3343045,1,2109,4,257.5,224.025,131.28
3343045,2,441,2,229.9,229.9,117.21
3343046,0,1391,1,39.99,39.99,18.39
3343047,0,63,5,181,159.28,83.24
3343047,1,2510,8,4.06,3.6946,2.07
3343047,2,574,4,109,107.91,55.57
3343048,0,1545,2,268,241.2,123.24
3343049,0,1537,2,368,356.96,121.93
3343049,1,1766,3,54,50.22,24.83
3343049,2,151,4,1184.97,1042.7736,392.6
3343049,3,1804,1,32,32,16.31
3343049,4,1330,1,22.99,21.3807,10.57
3343049,5,546,1,299,272.09,99.06
3343049,6,502,2,90,90,29.82
3343050,0,397,1,699,601.14,321.44
3343050,1,1657,6,179.99,163.7909,82.77
3343050,2,2490,4,14.99,14.99,7.64
3343050,3,1593,6,13.89,12.3621,6.39
3343051,0,1651,8,159.99,151.9905,73.57
3343052,0,78,4,40.55,37.306,18.65
3343053,0,673,2,79,71.1,40.28
3343053,1,2498,3,23.72,21.1108,12.09
3343054,0,101,1,120,120,55.18
3343054,1,1656,2,159.99,140.7912,73.57
3343055,0,344,3,366,366,186.6
3343055,1,2355,5,635.99,635.99,210.72
3343055,2,438,8,919,790.34,304.48
3343056,0,1659,9,259.99,241.7907,86.14
3343056,1,1941,1,493,493,226.71
3343056,2,500,3,69,62.1,22.86
3343057,0,642,6,159,157.41,73.12
3343057,1,722,3,229,196.94,75.87
3343058,0,1541,1,299,263.12,137.5
3343058,1,1450,6,308,308,141.64
3344000,0,1702,6,16.99,14.7813,5.63
3344000,1,1589,5,9.99,9.2907,5.09
3344000,2,731,1,129,127.71,59.32
3344000,3,1639,1,9.99,9.99,5.09
3344001,0,1547,3,255,255,117.27
3344001,1,317,1,319,283.91,162.64
3344002,0,1702,2,16.99,14.9512,5.63
3344003,0,1394,1,49.99,49.99,16.56
3344004,0,886,5,150,138,49.7
3344004,1,1694,1,8.88,8.7912,4.08
3344005,0,144,2,299.99,290.9903,152.94
3344006,0,382,5,382.95,333.1665,195.24
3344006,1,1131,7,328,318.16,150.84
3344007,0,560,6,190,165.3,87.37
3344008,0,2011,1,99.99,86.9913,50.98
3344008,1,350,1,399,395.01,203.42
3344008,2,1411,3,268,249.24,123.24
3344008,3,392,7,382.95,382.95,195.24
3344009,0,1487,3,267,267,122.78
3344010,0,75,1,37.95,37.95,17.45
3344010,1,1537,2,368,368,121.93
3344011,0,1103,2,358,318.62,164.63
3344011,1,143,4,299.99,266.9911,152.94
3344012,0,1641,1,12.66,12.027,5.82
3344013,0,550,6,109,109,55.57
3344014,0,403,4,699,699,321.44
3344014,1,979,2,281,281,143.26
3344014,2,768,2,17.9,15.752,9.13
3344014,3,1328,4,49.99,49.99,16.56
3344014,4,456,3,559,480.74,257.06
3344015,0,2501,3,23.72,20.6364,12.09
3344016,0,81,6,40.55,38.5225,18.65
3344017,0,698,3,188,188,86.45
3344018,0,631,1,190,190,87.37
3344018,1,292,3,500,435,229.93
3344018,2,2371,10,429.99,399.8907,197.74
3344018,3,1928,2,899,800.11,413.42
3344018,4,802,6,15.5,15.5,7.9
3344018,5,238,1,569,512.1,261.66
3344019,0,1667,2,5.5,5.5,2.8
3344019,1,110,1,132.99,118.3611,61.16
3344019,2,1730,1,77.68,69.1352,35.72
3344020,0,605,1,459,459,152.08
3344021,0,1601,2,159.99,143.991,73.57
3344022,0,90,1,149.99,149.99,49.69
3344022,1,1690,3,16.99,15.291,5.63
3344023,0,451,3,559,486.33,257.06
3344023,1,106,3,132.99,122.3508,61.16
3344023,2,1608,6,109.99,97.8911,56.08
3344023,3,407,1,599,533.11,275.46
3344024,0,1394,1,49.99,43.9912,16.56
3344025,0,1833,7,1989,1770.21,914.67
3344025,1,459,3,269.9,269.9,137.6
3344025,2,521,5,259,259,119.11
3344026,0,418,3,269.95,269.95,137.63
3344026,1,1489,1,310,310,142.56
3344027,0,108,3,132.99,117.0312,61.16
3344027,1,1664,1,8.99,7.9112,4.13
3344028,0,1601,6,159.99,159.99,73.57
3344028,1,1478,1,300,270,137.96
3344028,2,2497,2,9.99,9.99,5.09
3344028,3,131,3,200,200,101.97
3344028,4,738,1,228,228,75.54
3344028,5,1524,1,330,283.8,151.76
3344029,0,2516,1,3.35,3.35,1.71
3344029,1,368,2,1299,1182.09,430.38
3344030,0,450,2,919,799.53,304.48
3344030,1,77,7,37.95,34.155,17.45
3344030,2,382,5,382.95,363.8025,195.24
3344031,0,1654,2,259.99,259.99,86.14
3344031,1,1572,1,57.99,57.99,26.67
3344032,0,900,9,44,44,22.43
3344032,1,692,10,248,233.12,82.17
3344032,2,719,3,228,198.36,75.54
3344032,3,1793,4,43,43,21.92
3344033,0,1662,2,6.99,6.9201,3.56
3344033,1,652,1,121,107.69,55.64
3344034,0,874,1,129.95,118.2545,43.06
3344034,1,1408,7,529,470.81,175.27
3344035,0,92,1,149.99,148.4901,49.69
3344035,1,1624,7,219,197.1,72.56
3344035,2,76,8,37.95,33.0165,17.45
3344035,3,594,9,299,263.12,137.5
3344035,4,1637,1,17.99,17.8101,8.27
3344035,5,1497,1,267,267,122.78
3344036,0,1318,7,16.99,14.6114,8.66
3344036,1,1568,1,280,257.6,128.76
3344037,0,126,3,143.4,143.4,73.11
3344037,1,453,2,229.9,229.9,117.21
3344037,2,1437,1,199,199,91.51
3344038,0,1639,1,9.99,8.7912,5.09
3344038,1,1317,4,12.99,11.9508,6.62
3344038,2,1549,6,389,389,128.88
3344038,3,517,1,819,737.1,271.35
3344039,0,671,1,159,138.33,73.12
3344039,1,575,3,2295,2295,760.38
3344039,2,1598,2,57.88,57.88,26.62
3344040,0,1380,2,21,20.16,9.66
3344040,1,534,1,139,139,70.87
3344040,2,1592,5,17.99,15.6513,8.27
3344040,3,519,3,619,619,205.09
3344041,0,375,5,699,664.05,321.44
3344042,0,923,2,1.99,1.99,1.01
3344042,1,1620,1,60.99,54.2811,28.05
3344043,0,1517,2,267,237.63,122.78
3344044,0,1621,1,12.99,12.3405,6.62
3344044,1,1598,4,57.88,57.88,26.62
3344044,2,1564,3,302,268.78,100.06
3344045,0,1414,3,256,222.72,117.73
3344046,0,1688,3,8.88,8.436,4.08
3344046,1,436,6,369,369,188.13
3344046,2,1136,8,480.5,480.5,159.2
3344047,0,1534,2,398,354.22,131.87
3344047,1,458,3,229.9,209.209,117.21
3344047,2,1397,2,26.99,26.7201,12.41
3344048,0,1460,1,300,264,137.96
3344049,0,151,7,1184.97,1030.9239,392.6
3344049,1,1611,6,159.99,151.9905,73.57
3344049,2,102,4,115,115,52.88
3344049,3,683,2,129,127.71,59.32
3344049,4,1399,10,32.99,32.3302,15.17
3344050,0,157,1,1099.99,1000.9909,505.85
3344050,1,106,3,132.99,132.99,61.16
3344051,0,902,7,44,41.36,22.43
3344051,1,130,7,200,180,101.97
3344052,0,1642,4,57.88,57.88,26.62
3344052,1,2093,6,508,508,258.99
3344052,2,1672,2,16.89,15.0321,5.6
3344053,0,1345,1,22,22,10.12
3344053,1,1558,4,380,361,125.9
3344054,0,2478,3,210,210,96.57
3344055,0,1437,4,199,175.12,91.51
3344056,0,1438,7,290,290,133.36
3344057,0,1716,2,70.13,64.5196,32.25
3344057,1,385,2,326,290.14,166.2
3344058,0,2517,1,3.35,3.35,1.71
3344058,1,2065,7,99.99,91.9908,50.98
3344059,0,453,6,229.9,211.508,117.21
3344059,1,1693,1,6.88,6.88,3.16
3344059,2,145,3,2899.99,2551.9912,960.82
3344059,3,1638,3,13.89,13.0566,6.39
3344060,0,559,2,251,251,115.43
3344060,1,114,1,249.99,219.9912,82.83
3344060,2,1650,8,289.99,289.99,96.08
3344060,3,131,4,200,200,101.97
3344061,0,1451,3,268,235.84,123.24
3344061,1,327,7,279,256.68,142.24
3344062,0,965,1,281,241.66,143.26
3344062,1,46,3,149.95,149.95,76.45
3344062,2,708,1,78,70.2,39.77
3344062,3,1674,3,6.99,6.2211,3.56
3344062,4,1465,1,199,199,91.51
3344062,5,102,2,115,102.35,52.88
3344063,0,794,2,11.9,10.948,6.07
3344063,1,847,1,15.6,15.6,7.95
3344063,2,1815,1,32,32,16.31
3344063,3,1663,1,6.89,6.89,3.17
3344064,0,490,2,869,869,287.92
3344064,1,1667,1,5.5,4.895,2.8
3344064,2,668,5,147,135.24,67.6
3344064,3,1468,7,189,168.21,86.91
3344065,0,1609,2,259.99,233.991,86.14
3344065,1,1624,3,219,219,72.56
3344065,2,1583,8,13.89,12.3621,6.39
3344065,3,1924,3,299.99,299.99,152.94
3344066,0,1644,1,57.88,52.092,26.62
3344066,1,2096,5,877.5,877.5,403.53
3344066,2,1474,4,208,208,95.65
3344066,3,962,1,188,174.84,86.45
3345000,0,443,4,349,349,160.49
3345000,1,88,7,149.99,128.9914,49.69
3345000,2,445,5,559,559,257.06
3345000,3,1570,1,398,362.18,131.87
3345000,4,428,1,969,939.93,321.05
3345000,5,701,2,169,169,77.72
3345001,0,1324,3,38.99,38.99,17.93
3345002,0,363,2,699,622.11,321.44
3345002,1,1460,3,300,267,137.96
3345003,0,2497,1,9.99,9.99,5.09
3345003,1,1338,3,32.99,30.3508,15.17
3345003,2,1680,2,6.99,6.3609,3.56
3345004,0,1646,2,159.99,159.99,73.57
3345004,1,492,5,679,590.73,224.97
3345004,2,497,1,99,88.11,50.47
3345004,3,1985,3,179.99,156.5913,82.77
3345005,0,418,3,269.95,240.2555,137.63
3345005,1,460,1,299.9,299.9,152.9
3345005,2,1765,6,598.8,532.932,198.39
3345005,3,693,7,229,199.23,75.87
3345005,4,64,2,181,181,83.24
3345006,0,53,1,296,296,98.07
3345007,0,1641,1,12.66,11.0142,5.82
3345007,1,661,2,228,198.36,75.54
3345007,2,1447,3,299,272.09,137.5
3345008,0,1768,1,34,29.92,15.64
3345008,1,1501,2,229,203.81,105.31
3345008,2,1622,1,219,194.91,72.56
3345008,3,858,4,29.95,29.351,13.77
3345009,0,417,1,599,527.12,275.46
3345010,0,1652,10,179.99,154.7914,82.77
3345010,1,861,2,29.95,27.554,13.77
3345011,0,1634,2,9.99,8.5914,5.09
3345011,1,1789,1,43,38.7,21.92
3345011,2,576,2,2499,2499,827.97
3345011,3,377,1,599,527.12,275.46
3345012,0,1396,3,22.99,20.2312,10.57
3345012,1,91,1,149.99,149.99,49.69
3345013,0,1426,2,589,589,195.15
3345013,1,315,5,199,199,101.46
3345013,2,1283,2,24.99,21.7413,12.74
3345013,3,1443,3,589,589,195.15
3345014,0,1634,2,9.99,9.99,5.09
3345015,0,2498,1,23.72,22.534,12.09
3345015,1,1091,1,358,358,164.63
3345015,2,1020,2,290,290,96.08
3345015,3,1601,3,159.99,142.3911,73.57
3345016,0,1623,2,219,192.72,72.56
3345016,1,513,4,99,85.14,50.47
3345017,0,313,7,269,234.03,137.14
3345017,1,1629,2,9.99,8.7912,5.09
3345018,0,391,4,699,615.12,321.44
3345018,1,2496,5,9.99,9.2907,5.09
3345018,2,1653,4,109.99,97.8911,56.08
3345018,3,1524,1,330,293.7,151.76
3345018,4,1617,1,57.99,57.99,26.67
3345018,5,1433,2,308,267.96,141.64
3345018,6,1698,2,6.99,6.2211,3.56
3345019,0,1613,8,109.99,108.8901,56.08
3345019,1,1478,2,300,300,137.96
3345020,0,1656,7,159.99,159.99,73.57
3345021,0,818,1,11.5,11.5,5.29
3345022,0,62,2,181,181,83.24
3345022,1,1632,1,17.99,17.99,8.27
3345022,2,1423,5,189,189,86.91
3345022,3,1510,2,129,129,65.77
3345022,4,1617,1,57.99,54.5106,26.67
3345022,5,2361,7,109.99,109.99,56.08
3345023,0,1670,1,8.99,8.091,4.13
3345023,1,1696,6,16.99,14.6114,5.63
3345024,0,1472,9,239,212.71,109.91
3345024,1,1471,6,229,229,105.31
3345024,2,1558,1,380,330.6,125.9
3345025,0,1267,7,49.96,49.96,25.47
3345025,1,1601,7,159.99,159.99,73.57
3345025,2,434,1,599,599,275.46
3345025,3,1758,2,50.54,50.54,25.77
3345026,0,1723,8,56,52.64,28.55
3345026,1,68,1,25.69,25.69,13.1
3345026,2,1487,10,267,248.31,122.78
3345026,3,597,3,139,126.49,70.87
3345026,4,1449,1,300,279,137.96
3345026,5,1316,2,9.99,9.99,5.09
3345027,0,1020,2,290,249.4,96.08
3345027,1,2180,6,149,149,75.96
3345027,2,417,1,599,557.07,275.46
3345027,3,1686,3,6.99,6.5706,3.56
3345027,4,2489,2,14.99,14.99,7.64
3345027,5,1610,7,289.99,289.99,96.08
3345027,6,306,1,369,369,169.69
3345028,0,1648,3,109.99,108.8901,56.08
3345029,0,431,1,369,369,188.13
3345030,0,141,1,299.99,269.991,152.94
3345030,1,1679,2,5.5,5.5,2.8
3345030,2,1592,3,17.99,16.0111,8.27
3345030,3,432,1,499.9,454.909,254.86
3345031,0,1690,3,16.99,16.99,5.63
3345031,1,1029,8,200,200,66.26
3345031,2,672,4,169,150.41,77.72
3345031,3,1363,3,22.99,20.691,10.57
