OrderKey,LineNumber,OrderDate,DeliveryDate,CustomerKey,StoreKey,ProductKey,Quantity,UnitPrice,NetPrice,UnitCost,CurrencyCode,ExchangeRate
3425063,2,2025-05-17,2025-05-18,1131445,999999,456,3,559,559,257.06,GBP,0.78341
3425063,3,2025-05-17,2025-05-18,1131445,999999,674,7,209,206.91,69.25,GBP,0.78341
3425063,4,2025-05-17,2025-05-18,1131445,999999,1582,1,17.99,16.0111,8.27,GBP,0.78341
3425064,0,2025-05-17,2025-05-17,881190,340,1112,4,645,567.6,213.7,EUR,0.91844
3425064,1,2025-05-17,2025-05-17,881190,340,1938,2,129.99,119.5908,66.27,EUR,0.91844
3425064,2,2025-05-17,2025-05-17,881190,340,638,1,499,499,254.4,EUR,0.91844
3425064,3,2025-05-17,2025-05-17,881190,340,529,1,869,782.1,287.92,EUR,0.91844
3425065,0,2025-05-17,2025-05-17,1436308,440,1480,7,129,113.52,65.77,USD,1.00000
3425065,1,2025-05-17,2025-05-17,1436308,440,567,3,229,196.94,116.75,USD,1.00000
3425066,0,2025-05-17,2025-05-17,1299374,605,1597,7,57.88,57.88,26.62,USD,1.00000
3425066,1,2025-05-17,2025-05-17,1299374,605,562,1,109,95.92,55.57,USD,1.00000
3425066,2,2025-05-17,2025-05-17,1299374,605,2024,1,94.99,88.3407,48.43,USD,1.00000
3425066,3,2025-05-17,2025-05-17,1299374,605,499,1,99,89.1,50.47,USD,1.00000
3425067,0,2025-05-17,2025-05-17,808626,330,388,3,382.95,382.95,195.24,EUR,0.91844
3425067,1,2025-05-17,2025-05-17,808626,330,1479,6,310,310,142.56,EUR,0.91844
3425068,0,2025-05-17,2025-05-20,320238,999999,851,2,230.9,198.574,76.5,CAD,1.33698
3425069,0,2025-05-17,2025-05-17,1952070,540,529,2,869,782.1,287.92,USD,1.00000
3425069,1,2025-05-17,2025-05-17,1952070,540,1680,1,6.99,6.99,3.56,USD,1.00000
3425069,2,2025-05-17,2025-05-17,1952070,540,1825,3,32,32,16.31,USD,1.00000
3425069,3,2025-05-17,2025-05-17,1952070,540,435,5,269.95,251.0535,137.63,USD,1.00000
3425069,4,2025-05-17,2025-05-17,1952070,540,1536,3,298,262.24,137.04,USD,1.00000
3426000,0,2025-05-18,2025-05-18,1925111,560,1673,8,5.5,4.785,2.8,USD,1.00000
3426000,1,2025-05-18,2025-05-18,1925111,560,542,10,999,999,459.4,USD,1.00000
3426001,0,2025-05-18,2025-05-23,1588209,999999,119,3,119.99,105.5912,61.17,USD,1.00000
3426002,0,2025-05-18,2025-05-19,822130,999999,1416,10,308,286.44,141.64,EUR,0.91844
3426002,1,2025-05-18,2025-05-19,822130,999999,465,2,259,248.64,119.11,EUR,0.91844
3426003,0,2025-05-18,2025-05-22,401079,999999,563,3,2295,1973.7,760.38,EUR,0.91844
3426004,0,2025-05-18,2025-05-18,1834283,585,468,2,179,155.73,82.32,USD,1.00000
3426004,1,2025-05-18,2025-05-18,1834283,585,1090,1,332,302.12,152.68,USD,1.00000
3426005,0,2025-05-18,2025-05-21,2023892,999999,234,2,689,606.32,316.85,USD,1.00000
3426005,1,2025-05-18,2025-05-21,2023892,999999,184,1,99,86.13,45.53,USD,1.00000
3426006,0,2025-05-18,2025-05-18,892,50,1591,1,12.66,12.66,5.82,AUD,1.50771
3427000,0,2025-05-19,2025-05-20,1225372,999999,2100,1,1475,1312.75,488.7,USD,1.00000
3427000,1,2025-05-19,2025-05-20,1225372,999999,1598,3,57.88,57.3012,26.62,USD,1.00000
3427000,2,2025-05-19,2025-05-20,1225372,999999,2488,1,14.99,13.3411,7.64,USD,1.00000
3427000,3,2025-05-19,2025-05-20,1225372,999999,1651,3,159.99,148.7907,73.57,USD,1.00000
3427000,4,2025-05-19,2025-05-20,1225372,999999,1420,2,199,175.12,91.51,USD,1.00000
3427000,5,2025-05-19,2025-05-20,1225372,999999,530,1,619,575.67,205.09,USD,1.00000
3427000,6,2025-05-19,2025-05-20,1225372,999999,421,2,469,426.79,215.68,USD,1.00000
3427001,0,2025-05-19,2025-05-19,325874,100,1640,5,22.89,20.601,7.58,CAD,1.32939
3427002,0,2025-05-19,2025-05-22,334676,999999,2366,1,299.99,299.99,152.94,CAD,1.32939
3427002,1,2025-05-19,2025-05-22,334676,999999,1644,1,57.88,57.88,26.62,CAD,1.32939
3427003,0,2025-05-19,2025-05-20,818089,999999,1540,2,380,364.8,125.9,EUR,0.91752
3427003,1,2025-05-19,2025-05-20,818089,999999,1108,1,629,616.42,208.4,EUR,0.91752
3427004,0,2025-05-19,2025-05-22,31087,999999,1409,7,589,541.88,195.15,AUD,1.49628
3427004,1,2025-05-19,2025-05-22,31087,999999,1436,2,258,234.78,118.65,AUD,1.49628
3427005,0,2025-05-19,2025-05-21,1539682,999999,1669,3,6.89,6.89,3.17,USD,1.00000
3427005,1,2025-05-19,2025-05-21,1539682,999999,1463,1,293,260.77,134.74,USD,1.00000
3427005,2,2025-05-19,2025-05-21,1539682,999999,1422,1,301,301,138.42,USD,1.00000
3427006,0,2025-05-19,2025-05-21,384729,999999,165,1,763.51,671.8888,389.26,CAD,1.32939
3427007,0,2025-05-19,2025-05-21,1065124,999999,1602,5,179.99,161.991,82.77,GBP,0.78273
3427008,0,2025-05-19,2025-05-20,1361751,999999,831,1,19.9,17.512,10.15,USD,1.00000
3427009,0,2025-05-19,2025-05-19,1261569,530,1574,1,59.99,58.7902,27.59,USD,1.00000
3427010,0,2025-05-19,2025-05-24,1566269,999999,2348,5,635.99,553.3113,210.72,USD,1.00000
3427011,0,2025-05-19,2025-05-20,2007032,999999,155,3,469.97,469.97,216.12,USD,1.00000
3427011,1,2025-05-19,2025-05-20,2007032,999999,1669,4,6.89,6.4077,3.17,USD,1.00000
3427011,2,2025-05-19,2025-05-20,2007032,999999,1617,1,57.99,49.8714,26.67,USD,1.00000
3427011,3,2025-05-19,2025-05-20,2007032,999999,27,2,199.9,189.905,91.93,USD,1.00000
3427011,4,2025-05-19,2025-05-20,2007032,999999,1020,3,290,287.1,96.08,USD,1.00000
3427012,0,2025-05-19,2025-05-22,580332,999999,1420,2,199,189.05,91.51,EUR,0.91752
3427013,0,2025-05-19,2025-05-21,1993592,999999,1566,6,266,231.42,122.32,USD,1.00000
3427014,0,2025-05-19,2025-05-19,2031683,430,113,10,249.99,229.9908,82.83,USD,1.00000
3427015,0,2025-05-19,2025-05-21,288493,999999,1343,5,31,27.28,10.27,CAD,1.32939
3427015,1,2025-05-19,2025-05-21,288493,999999,496,1,179,179,82.32,CAD,1.32939
3427015,2,2025-05-19,2025-05-21,288493,999999,1215,9,160,144,81.57,CAD,1.32939
3427015,3,2025-05-19,2025-05-21,288493,999999,1710,3,70.13,70.13,32.25,CAD,1.32939
3427016,0,2025-05-19,2025-05-19,648538,160,1591,1,12.66,11.2674,5.82,EUR,0.91752
3427016,1,2025-05-19,2025-05-19,648538,160,1582,1,17.99,16.0111,8.27,EUR,0.91752
3427017,0,2025-05-19,2025-05-19,1798334,560,1498,2,300,264,137.96,USD,1.00000
3427017,1,2025-05-19,2025-05-19,1798334,560,1452,2,293,278.35,134.74,USD,1.00000
3427018,0,2025-05-19,2025-05-19,299912,74,2494,1,2.94,2.94,1.5,CAD,1.32939
3427019,0,2025-05-19,2025-05-21,811586,999999,1624,3,219,194.91,72.56,EUR,0.91752
3427019,1,2025-05-19,2025-05-21,811586,999999,1452,3,293,293,134.74,EUR,0.91752
3427019,2,2025-05-19,2025-05-21,811586,999999,1599,6,57.88,50.3556,26.62,EUR,0.91752
3427019,3,2025-05-19,2025-05-21,811586,999999,1588,3,13.89,12.501,6.39,EUR,0.91752
3427020,0,2025-05-19,2025-05-19,307453,100,669,7,188,174.84,86.45,CAD,1.32939
3427020,1,2025-05-19,2025-05-19,307453,100,441,1,229.9,229.9,117.21,CAD,1.32939
3427021,0,2025-05-19,2025-05-21,1413884,999999,1410,1,230,207,105.77,USD,1.00000
3427021,1,2025-05-19,2025-05-21,1413884,999999,2105,6,1475,1475,488.7,USD,1.00000
3427021,2,2025-05-19,2025-05-21,1413884,999999,2089,1,257.5,229.175,131.28,USD,1.00000
3427022,0,2025-05-19,2025-05-23,2079130,999999,1511,3,229,226.71,105.31,USD,1.00000
3427022,1,2025-05-19,2025-05-23,2079130,999999,790,8,25.5,25.5,13,USD,1.00000
3427022,2,2025-05-19,2025-05-23,2079130,999999,1605,6,289.99,289.99,96.08,USD,1.00000
3427023,0,2025-05-19,2025-05-19,1020897,420,1125,1,436.2,423.114,144.52,GBP,0.78273
3427023,1,2025-05-19,2025-05-19,1020897,420,1585,3,22.89,20.1432,7.58,GBP,0.78273
3427024,0,2025-05-19,2025-05-19,1620810,590,502,5,90,88.2,29.82,USD,1.00000
3427024,1,2025-05-19,2025-05-19,1620810,590,2090,10,1475,1298,488.7,USD,1.00000
3427024,2,2025-05-19,2025-05-19,1620810,590,1668,7,6.99,6.0813,3.56,USD,1.00000
3427024,3,2025-05-19,2025-05-19,1620810,590,1581,2,219,199.29,72.56,USD,1.00000
3427025,0,2025-05-19,2025-05-20,1990979,999999,452,1,219.95,215.551,112.14,USD,1.00000
3427025,1,2025-05-19,2025-05-20,1990979,999999,2103,3,508,447.04,258.99,USD,1.00000
3427026,0,2025-05-19,2025-05-19,1421989,670,2515,2,3.35,2.881,1.71,USD,1.00000
3427026,1,2025-05-19,2025-05-19,1421989,670,1664,2,8.99,8.0011,4.13,USD,1.00000
3427027,0,2025-05-19,2025-05-22,900056,999999,1702,2,16.99,16.99,5.63,GBP,0.78273
3427027,1,2025-05-19,2025-05-22,900056,999999,1499,1,310,310,142.56,GBP,0.78273
3427027,2,2025-05-19,2025-05-22,900056,999999,1586,2,12.66,12.1536,5.82,GBP,0.78273
3427027,3,2025-05-19,2025-05-22,900056,999999,1635,1,22.89,19.6854,7.58,GBP,0.78273
3427028,0,2025-05-19,2025-05-19,2054937,440,1674,1,6.99,6.5007,3.56,USD,1.00000
3427029,0,2025-05-19,2025-05-22,534042,999999,877,2,129.95,129.95,43.06,EUR,0.91752
3427029,1,2025-05-19,2025-05-22,534042,999999,1625,4,219,188.34,72.56,EUR,0.91752
3427030,0,2025-05-19,2025-05-20,1237901,999999,1650,2,289.99,289.99,96.08,USD,1.00000
3427030,1,2025-05-19,2025-05-20,1237901,999999,538,1,99,92.07,50.47,USD,1.00000
3427030,2,2025-05-19,2025-05-20,1237901,999999,1650,3,289.99,255.1912,96.08,USD,1.00000
3427031,0,2025-05-19,2025-05-19,1014749,360,1681,3,6.89,6.201,3.17,GBP,0.78273
3427031,1,2025-05-19,2025-05-19,1014749,360,1439,1,301,301,138.42,GBP,0.78273
3428000,0,2025-05-20,2025-05-20,452708,270,1649,4,259.99,241.7907,86.14,EUR,0.91920
3428000,1,2025-05-20,2025-05-20,452708,270,416,1,969,852.72,321.05,EUR,0.91920
3428001,0,2025-05-20,2025-05-23,1290488,999999,1571,5,56.99,56.99,26.21,USD,1.00000
3428001,1,2025-05-20,2025-05-23,1290488,999999,1592,2,17.99,17.99,8.27,USD,1.00000
3428002,0,2025-05-20,2025-05-20,900298,420,637,1,229,229,116.75,GBP,0.78762
3428003,0,2025-05-20,2025-05-20,1675024,510,400,8,758,758,348.58,USD,1.00000
3428004,0,2025-05-20,2025-05-21,1230913,999999,1569,4,299,260.13,137.5,USD,1.00000
3428004,1,2025-05-20,2025-05-21,1230913,999999,2497,1,9.99,9.99,5.09,USD,1.00000
3428004,2,2025-05-20,2025-05-21,1230913,999999,1547,1,255,219.3,117.27,USD,1.00000
3428005,0,2025-05-20,2025-05-20,1447157,560,1581,3,219,219,72.56,USD,1.00000
3428005,1,2025-05-20,2025-05-20,1447157,560,1577,2,219,192.72,72.56,USD,1.00000
3428005,2,2025-05-20,2025-05-20,1447157,560,1040,1,198,196.02,91.05,USD,1.00000
3428006,0,2025-05-20,2025-05-22,1958160,999999,1421,1,290,290,133.36,USD,1.00000
3428006,1,2025-05-20,2025-05-22,1958160,999999,1465,1,199,185.07,91.51,USD,1.00000
3428006,2,2025-05-20,2025-05-22,1958160,999999,1595,3,22.89,20.1432,7.58,USD,1.00000
3428006,3,2025-05-20,2025-05-22,1958160,999999,582,2,299,299,137.5,USD,1.00000
3428007,0,2025-05-20,2025-05-20,875958,340,1577,1,219,219,72.56,EUR,0.91920
3428007,1,2025-05-20,2025-05-20,875958,340,717,2,118,105.02,54.26,EUR,0.91920
3428007,2,2025-05-20,2025-05-20,875958,340,423,4,599,533.11,275.46,EUR,0.91920
3428007,3,2025-05-20,2025-05-20,875958,340,1668,3,6.99,6.99,3.56,EUR,0.91920
3428007,4,2025-05-20,2025-05-20,875958,340,2495,4,9.99,9.99,5.09,EUR,0.91920
3428007,5,2025-05-20,2025-05-20,875958,340,1643,1,57.88,57.88,26.62,EUR,0.91920
3428007,6,2025-05-20,2025-05-20,875958,340,680,2,116,116,53.34,EUR,0.91920
3428008,0,2025-05-20,2025-05-20,1927856,470,1583,6,13.89,13.89,6.39,USD,1.00000
3428009,0,2025-05-20,2025-05-20,1751291,670,1488,4,300,261,137.96,USD,1.00000
3428009,1,2025-05-20,2025-05-20,1751291,670,1780,3,43,37.41,21.92,USD,1.00000
3428009,2,2025-05-20,2025-05-20,1751291,670,1605,3,289.99,255.1912,96.08,USD,1.00000
3428009,3,2025-05-20,2025-05-20,1751291,670,1441,3,200,194,91.97,USD,1.00000
3428010,0,2025-05-20,2025-05-20,901250,390,2496,1,9.99,9.99,5.09,GBP,0.78762
3428011,0,2025-05-20,2025-05-22,1095183,999999,485,4,99,89.1,50.47,GBP,0.78762
3428011,1,2025-05-20,2025-05-22,1095183,999999,805,4,52.9,52.9,26.97,GBP,0.78762
3428012,0,2025-05-20,2025-05-23,997753,999999,1579,5,219,203.67,72.56,GBP,0.78762
3428012,1,2025-05-20,2025-05-23,997753,999999,138,3,499.99,439.9912,229.93,GBP,0.78762
3428013,0,2025-05-20,2025-05-20,2041703,570,346,1,659,586.51,303.05,USD,1.00000
3428013,1,2025-05-20,2025-05-20,2041703,570,1427,2,230,216.2,105.77,USD,1.00000
3428013,2,2025-05-20,2025-05-20,2041703,570,716,2,209,209,69.25,USD,1.00000
3428013,3,2025-05-20,2025-05-20,2041703,570,1446,1,289,289,132.9,USD,1.00000
3428014,0,2025-05-20,2025-05-20,1069639,380,1641,6,12.66,11.1408,5.82,GBP,0.78762
3428015,0,2025-05-20,2025-05-23,1920335,999999,1548,2,266,266,122.32,USD,1.00000
3428015,1,2025-05-20,2025-05-23,1920335,999999,1116,2,645,574.05,213.7,USD,1.00000
3428016,0,2025-05-20,2025-05-22,874209,999999,2388,3,199.99,197.9901,101.96,EUR,0.91920
3428016,1,2025-05-20,2025-05-22,874209,999999,1684,3,16.89,14.8632,5.6,EUR,0.91920
3428016,2,2025-05-20,2025-05-22,874209,999999,1448,2,256,243.2,117.73,EUR,0.91920
3428016,3,2025-05-20,2025-05-22,874209,999999,1679,4,5.5,4.895,2.8,EUR,0.91920
3428017,0,2025-05-20,2025-05-20,1651811,490,837,3,11.9,11.9,6.07,USD,1.00000
3428018,0,2025-05-20,2025-05-20,850388,340,459,2,269.9,237.512,137.6,EUR,0.91920
3428019,0,2025-05-20,2025-05-20,1188260,370,1525,3,402,349.74,133.19,GBP,0.78762
3428020,0,2025-05-20,2025-05-20,301946,74,1694,2,8.88,8.88,4.08,CAD,1.32797
3428021,0,2025-05-20,2025-05-21,1997795,999999,2148,9,445,409.4,204.64,USD,1.00000
3428022,0,2025-05-20,2025-05-23,528890,999999,1356,7,35.99,35.99,16.55,EUR,0.91920
3428023,0,2025-05-20,2025-05-20,1794174,620,1062,2,312,274.56,143.48,USD,1.00000
3428023,1,2025-05-20,2025-05-20,1794174,620,1667,5,5.5,5.17,2.8,USD,1.00000
3428023,2,2025-05-20,2025-05-20,1794174,620,1464,3,258,258,118.65,USD,1.00000
3428024,0,2025-05-20,2025-05-21,109764,999999,1632,7,17.99,16.5508,8.27,AUD,1.50097
3428024,1,2025-05-20,2025-05-21,109764,999999,472,9,69,63.48,35.18,AUD,1.50097
3428024,2,2025-05-20,2025-05-21,109764,999999,1652,2,179.99,179.99,82.77,AUD,1.50097
3428025,0,2025-05-20,2025-05-23,1743549,999999,395,1,326,326,166.2,USD,1.00000
3428026,0,2025-05-20,2025-05-20,923669,390,1537,7,368,323.84,121.93,GBP,0.78762
3428026,1,2025-05-20,2025-05-20,923669,390,98,2,120,120,55.18,GBP,0.78762
3428026,2,2025-05-20,2025-05-20,923669,390,1222,1,431,426.69,219.74,GBP,0.78762
3428026,3,2025-05-20,2025-05-20,923669,390,279,1,299,299,152.44,GBP,0.78762
3428026,4,2025-05-20,2025-05-20,923669,390,2031,7,665.94,586.0272,220.64,GBP,0.78762
3428026,5,2025-05-20,2025-05-20,923669,390,13,3,77.68,69.1352,35.72,GBP,0.78762
3428027,0,2025-05-20,2025-05-22,22158,999999,1526,2,238,238,109.45,AUD,1.50097
3428027,1,2025-05-20,2025-05-22,22158,999999,1612,2,179.99,179.99,82.77,AUD,1.50097
3428027,2,2025-05-20,2025-05-22,22158,999999,1625,5,219,201.48,72.56,AUD,1.50097
3428028,0,2025-05-20,2025-05-24,112495,999999,2358,6,399.99,395.9901,183.94,AUD,1.50097
3428028,1,2025-05-20,2025-05-24,112495,999999,364,6,382.95,340.8255,195.24,AUD,1.50097
3428029,0,2025-05-20,2025-05-23,2087118,999999,2106,1,877.5,877.5,403.53,USD,1.00000
3428029,1,2025-05-20,2025-05-23,2087118,999999,1552,4,398,358.2,131.87,USD,1.00000
3428029,2,2025-05-20,2025-05-23,2087118,999999,1596,8,12.66,12.66,5.82,USD,1.00000
3428029,3,2025-05-20,2025-05-23,2087118,999999,2007,2,665.94,665.94,220.64,USD,1.00000
3428030,0,2025-05-20,2025-05-20,242858,90,1595,2,22.89,22.89,7.58,CAD,1.32797
3428030,1,2025-05-20,2025-05-20,242858,90,1618,6,58.99,58.99,27.13,CAD,1.32797
3428030,2,2025-05-20,2025-05-20,242858,90,1359,2,42.99,42.99,14.24,CAD,1.32797
3428030,3,2025-05-20,2025-05-20,242858,90,1607,5,179.99,179.99,82.77,CAD,1.32797
3428031,0,2025-05-20,2025-05-23,408515,999999,1676,2,8.99,8.99,4.13,EUR,0.91920
3428031,1,2025-05-20,2025-05-23,408515,999999,1492,2,239,239,109.91,EUR,0.91920
3428031,2,2025-05-20,2025-05-23,408515,999999,648,7,79,79,40.28,EUR,0.91920
3428031,3,2025-05-20,2025-05-23,408515,999999,739,1,236,219.48,78.19,EUR,0.91920
3428032,0,2025-05-20,2025-05-23,1214907,999999,567,3,229,203.81,116.75,USD,1.00000
3428032,1,2025-05-20,2025-05-23,1214907,999999,218,4,689,689,316.85,USD,1.00000
3428033,0,2025-05-20,2025-05-20,472092,270,74,3,37.95,35.673,17.45,EUR,0.91920
3428033,2,2025-05-20,2025-05-20,472092,270,449,1,349,307.12,160.49,EUR,0.91920
3428034,0,2025-05-20,2025-05-24,2056167,999999,2108,4,508,447.04,258.99,USD,1.00000
3428035,0,2025-05-20,2025-05-23,465932,999999,68,5,25.69,23.8917,13.1,EUR,0.91920
3428035,1,2025-05-20,2025-05-23,465932,999999,1397,8,26.99,25.6405,12.41,EUR,0.91920
3428035,2,2025-05-20,2025-05-23,465932,999999,2495,1,9.99,8.6913,5.09,EUR,0.91920
3428035,3,2025-05-20,2025-05-23,465932,999999,1715,2,70.13,69.4287,32.25,EUR,0.91920
3428035,4,2025-05-20,2025-05-23,465932,999999,1613,7,109.99,96.7912,56.08,EUR,0.91920
3428035,5,2025-05-20,2025-05-23,465932,999999,140,2,499.99,499.99,229.93,EUR,0.91920
3428035,6,2025-05-20,2025-05-23,465932,999999,1577,1,219,190.53,72.56,EUR,0.91920
3428036,0,2025-05-20,2025-05-20,1303273,660,1469,2,200,200,91.97,USD,1.00000
3428036,1,2025-05-20,2025-05-20,1303273,660,1576,8,12.99,12.99,6.62,USD,1.00000
3428036,2,2025-05-20,2025-05-20,1303273,660,1603,5,109.99,100.0909,56.08,USD,1.00000
3428037,0,2025-05-20,2025-05-25,1260643,999999,425,3,369,369,188.13,USD,1.00000
3428037,1,2025-05-20,2025-05-25,1260643,999999,1280,1,14.99,14.99,7.64,USD,1.00000
3428037,2,2025-05-20,2025-05-25,1260643,999999,809,8,39.9,36.708,20.34,USD,1.00000
3428037,3,2025-05-20,2025-05-25,1260643,999999,1435,2,293,254.91,134.74,USD,1.00000
3428038,0,2025-05-20,2025-05-24,1294423,999999,506,3,679,597.52,224.97,USD,1.00000
3429000,0,2025-05-21,2025-05-24,31394,999999,484,8,129,114.81,65.77,AUD,1.49481
3429000,1,2025-05-21,2025-05-24,31394,999999,2495,1,9.99,9.99,5.09,AUD,1.49481
3429000,2,2025-05-21,2025-05-24,31394,999999,1423,8,189,168.21,86.91,AUD,1.49481
3429001,0,2025-05-21,2025-05-21,1815149,620,463,3,619,563.29,205.09,USD,1.00000
3429001,1,2025-05-21,2025-05-21,1815149,620,1687,3,6.88,6.88,3.16,USD,1.00000
3429001,2,2025-05-21,2025-05-21,1815149,620,39,2,299.23,299.23,99.14,USD,1.00000
3429001,3,2025-05-21,2025-05-21,1815149,620,1632,6,17.99,17.99,8.27,USD,1.00000
3429002,0,2025-05-21,2025-05-24,205932,999999,1218,1,638,555.06,293.39,CAD,1.32198
3429002,1,2025-05-21,2025-05-24,205932,999999,1920,2,129.99,129.99,66.27,CAD,1.32198
3429003,0,2025-05-21,2025-05-24,1977510,999999,1593,2,13.89,13.89,6.39,USD,1.00000
3429003,1,2025-05-21,2025-05-24,1977510,999999,1642,2,57.88,57.88,26.62,USD,1.00000
3429004,0,2025-05-21,2025-05-22,145529,999999,1649,7,259.99,259.99,86.14,AUD,1.49481
3429004,1,2025-05-21,2025-05-22,145529,999999,70,8,47.95,47.95,22.05,AUD,1.49481
3429004,3,2025-05-21,2025-05-22,145529,999999,1706,1,8.88,7.9032,4.08,AUD,1.49481
3429004,4,2025-05-21,2025-05-22,145529,999999,439,1,559,559,257.06,AUD,1.49481
3429005,0,2025-05-21,2025-05-27,1286190,999999,1682,2,8.99,8.1809,4.13,USD,1.00000
3429006,0,2025-05-21,2025-05-21,599128,260,366,5,758,758,348.58,EUR,0.91785
3429006,1,2025-05-21,2025-05-21,599128,260,402,3,1299,1299,430.38,EUR,0.91785
3429007,0,2025-05-21,2025-05-23,889996,999999,127,4,143.4,127.626,73.11,EUR,0.91785
3429007,1,2025-05-21,2025-05-23,889996,999999,408,3,758,659.46,348.58,EUR,0.91785
3429007,2,2025-05-21,2025-05-23,889996,999999,555,2,229,229,116.75,EUR,0.91785
3429008,0,2025-05-21,2025-05-22,1216532,999999,1542,4,330,283.8,151.76,USD,1.00000
3429008,1,2025-05-21,2025-05-22,1216532,999999,61,3,181,161.09,83.24,USD,1.00000
3429008,2,2025-05-21,2025-05-22,1216532,999999,590,1,999,889.11,459.4,USD,1.00000
3429009,0,2025-05-21,2025-05-21,1516205,650,359,2,368,327.52,187.62,USD,1.00000
3429009,1,2025-05-21,2025-05-21,1516205,650,122,2,279.99,260.3907,128.76,USD,1.00000
3429009,2,2025-05-21,2025-05-21,1516205,650,10,3,59.99,55.7907,30.58,USD,1.00000
3429010,0,2025-05-21,2025-05-21,247489,100,2507,1,4.74,4.74,2.42,CAD,1.32198
3429011,0,2025-05-21,2025-05-24,1878925,999999,1528,1,302,302,100.06,USD,1.00000
3429011,1,2025-05-21,2025-05-24,1878925,999999,1083,5,358,329.36,164.63,USD,1.00000
3429012,0,2025-05-21,2025-05-27,1279902,999999,701,3,169,169,77.72,USD,1.00000
3429013,0,2025-05-21,2025-05-21,735529,290,692,1,248,218.24,82.17,EUR,0.91785
3429014,0,2025-05-21,2025-05-22,1051479,999999,428,3,969,969,321.05,GBP,0.78635
3429014,1,2025-05-21,2025-05-22,1051479,999999,1986,9,139.99,139.99,71.37,GBP,0.78635
3429015,0,2025-05-21,2025-05-25,859618,999999,416,6,969,843.03,321.05,EUR,0.91785
3429015,1,2025-05-21,2025-05-25,859618,999999,442,6,269.9,264.502,137.6,EUR,0.91785
3429015,2,2025-05-21,2025-05-25,859618,999999,479,1,259,227.92,119.11,EUR,0.91785
3429015,3,2025-05-21,2025-05-25,859618,999999,1678,3,16.89,14.6943,5.6,EUR,0.91785
3429016,0,2025-05-21,2025-05-21,652415,170,430,1,269.95,245.6545,137.63,EUR,0.91785
3429016,1,2025-05-21,2025-05-21,652415,170,2403,5,109.99,109.99,56.08,EUR,0.91785
3429016,2,2025-05-21,2025-05-21,652415,170,430,2,269.95,232.157,137.63,EUR,0.91785
3429017,0,2025-05-21,2025-05-23,499881,999999,1676,4,8.99,8.5405,4.13,EUR,0.91785
3429017,1,2025-05-21,2025-05-23,499881,999999,1660,3,289.99,289.99,96.08,EUR,0.91785
3429018,0,2025-05-21,2025-05-21,90493,50,574,2,109,98.1,55.57,AUD,1.49481
3429018,1,2025-05-21,2025-05-21,90493,50,342,2,599,521.13,275.46,AUD,1.49481
3429018,2,2025-05-21,2025-05-21,90493,50,148,4,2899.99,2899.99,960.82,AUD,1.49481
3429018,3,2025-05-21,2025-05-21,90493,50,1821,7,32,28.16,16.31,AUD,1.49481
3429019,0,2025-05-21,2025-05-21,1037448,420,1572,1,57.99,57.99,26.67,GBP,0.78635
3429020,0,2025-05-21,2025-05-22,1752690,999999,75,2,37.95,37.95,17.45,USD,1.00000
3429020,1,2025-05-21,2025-05-22,1752690,999999,1642,2,57.88,50.3556,26.62,USD,1.00000
3429020,2,2025-05-21,2025-05-22,1752690,999999,2493,9,24.99,24.99,12.74,USD,1.00000
3429020,3,2025-05-21,2025-05-22,1752690,999999,1545,1,268,233.16,123.24,USD,1.00000
3429021,0,2025-05-21,2025-05-21,714331,300,1734,8,28,26.04,14.28,EUR,0.91785
3429021,1,2025-05-21,2025-05-21,714331,300,1453,3,258,221.88,118.65,EUR,0.91785
3429021,2,2025-05-21,2025-05-21,714331,300,110,1,132.99,117.0312,61.16,EUR,0.91785
3429022,0,2025-05-21,2025-05-21,270060,100,734,8,149,134.1,68.52,CAD,1.32198
3429022,1,2025-05-21,2025-05-21,270060,100,602,1,999,999,459.4,CAD,1.32198
3429022,2,2025-05-21,2025-05-21,270060,100,1608,2,109.99,98.991,56.08,CAD,1.32198
3429022,3,2025-05-21,2025-05-21,270060,100,133,4,349.95,314.955,160.93,CAD,1.32198
3429023,0,2025-05-21,2025-05-21,1958105,440,1267,7,49.96,43.4652,25.47,USD,1.00000
3429024,0,2025-05-21,2025-05-23,1693989,999999,348,7,758,674.62,348.58,USD,1.00000
3429024,1,2025-05-21,2025-05-23,1693989,999999,1056,4,627,627,207.74,USD,1.00000
3429025,0,2025-05-21,2025-05-23,1072546,999999,1629,7,9.99,9.4905,5.09,GBP,0.78635
3429025,1,2025-05-21,2025-05-23,1072546,999999,1600,2,57.88,54.4072,26.62,GBP,0.78635
3429026,0,2025-05-21,2025-05-24,2018858,999999,1603,6,109.99,109.99,56.08,USD,1.00000
3429027,0,2025-05-21,2025-05-23,1283578,999999,1708,1,70.13,66.6235,32.25,USD,1.00000
3429028,0,2025-05-21,2025-05-24,1516813,999999,1651,3,159.99,140.7912,73.57,USD,1.00000
3429029,0,2025-05-21,2025-05-23,1580724,999999,2488,1,14.99,13.0413,7.64,USD,1.00000
3429029,1,2025-05-21,2025-05-23,1580724,999999,1674,2,6.99,6.99,3.56,USD,1.00000
3429029,2,2025-05-21,2025-05-23,1580724,999999,1542,3,330,330,151.76,USD,1.00000
3429029,3,2025-05-21,2025-05-23,1580724,999999,1717,4,70.13,68.0261,32.25,USD,1.00000
3429029,4,2025-05-21,2025-05-23,1580724,999999,1446,3,289,257.21,132.9,USD,1.00000
