OrderKey,CustomerKey,StoreKey,OrderDate,DeliveryDate,CurrencyCode
2955040,270995,999999,2024-02-02,2024-02-04,CAD
2955041,1676857,550,2024-02-02,2024-02-02,USD
2955042,441226,999999,2024-02-02,2024-02-08,EUR
2955043,945207,999999,2024-02-02,2024-02-03,GBP
2955044,590833,220,2024-02-02,2024-02-02,EUR
2955045,1793739,620,2024-02-02,2024-02-02,USD
2955046,2002418,999999,2024-02-02,2024-02-04,USD
2955047,1186231,999999,2024-02-02,2024-02-03,GBP
2955048,1609862,999999,2024-02-02,2024-02-04,USD
2955049,1179489,999999,2024-02-02,2024-02-05,GBP
2956000,401227,999999,2024-02-03,2024-02-08,EUR
2956001,331806,90,2024-02-03,2024-02-03,CAD
2956002,2093193,490,2024-02-03,2024-02-03,USD
2956003,1250674,999999,2024-02-03,2024-02-08,USD
2956004,1513047,999999,2024-02-03,2024-02-06,USD
2956005,1335000,999999,2024-02-03,2024-02-06,USD
2956006,484892,260,2024-02-03,2024-02-03,EUR
2956007,808100,999999,2024-02-03,2024-02-06,EUR
2956008,1220737,999999,2024-02-03,2024-02-07,USD
2956009,211440,999999,2024-02-03,2024-02-06,CAD
2956010,1367228,590,2024-02-03,2024-02-03,USD
2956011,711211,999999,2024-02-03,2024-02-05,EUR
2956012,1073792,999999,2024-02-03,2024-02-06,GBP
2956013,1866109,999999,2024-02-03,2024-02-05,USD
2956014,1615819,490,2024-02-03,2024-02-03,USD
2956015,363392,999999,2024-02-03,2024-02-08,CAD
2956016,1863993,999999,2024-02-03,2024-02-07,USD
2956017,1819923,999999,2024-02-03,2024-02-05,USD
2956018,1375763,999999,2024-02-03,2024-02-05,USD
2956019,245902,80,2024-02-03,2024-02-03,CAD
2956020,250172,999999,2024-02-03,2024-02-04,CAD
2956021,28413,999999,2024-02-03,2024-02-05,AUD
2956022,385641,999999,2024-02-03,2024-02-07,CAD
2956023,589004,999999,2024-02-03,2024-02-05,EUR
2956024,1312188,999999,2024-02-03,2024-02-07,USD
2956025,318742,80,2024-02-03,2024-02-03,CAD
2956026,1669108,999999,2024-02-03,2024-02-04,USD
2956027,1734021,999999,2024-02-03,2024-02-06,USD
2956028,1450270,999999,2024-02-03,2024-02-06,USD
2956029,1227180,660,2024-02-03,2024-02-03,USD
2956030,1904424,999999,2024-02-03,2024-02-05,USD
2956031,2091905,999999,2024-02-03,2024-02-04,USD
2956032,1545285,480,2024-02-03,2024-02-03,USD
2956033,2027257,999999,2024-02-03,2024-02-06,USD
2956034,1963533,999999,2024-02-03,2024-02-04,USD
2956035,820944,999999,2024-02-03,2024-02-05,EUR
2956036,282268,999999,2024-02-03,2024-02-05,CAD
2956037,431376,210,2024-02-03,2024-02-03,EUR
2956038,944971,999999,2024-02-03,2024-02-05,GBP
2956039,557469,240,2024-02-03,2024-02-03,EUR
2956040,1365647,540,2024-02-03,2024-02-03,USD
2956041,297621,999999,2024-02-03,2024-02-08,CAD
2956042,579939,220,2024-02-03,2024-02-03,EUR
2956043,1754635,590,2024-02-03,2024-02-03,USD
2956044,2099446,670,2024-02-03,2024-02-03,USD
2956045,1446173,999999,2024-02-03,2024-02-05,USD
2956046,698666,999999,2024-02-03,2024-02-06,EUR
2956047,1742966,670,2024-02-03,2024-02-03,USD
2956048,1168411,999999,2024-02-03,2024-02-05,GBP
2956049,1965065,999999,2024-02-03,2024-02-05,USD
2956050,1503713,610,2024-02-03,2024-02-03,USD
2956051,1384431,999999,2024-02-03,2024-02-05,USD
2956052,1174959,360,2024-02-03,2024-02-03,GBP
2956053,180156,999999,2024-02-03,2024-02-06,AUD
2956054,365931,74,2024-02-03,2024-02-03,CAD
2956055,1687064,999999,2024-02-03,2024-02-09,USD
2956056,1620784,999999,2024-02-03,2024-02-05,USD
2956057,281990,999999,2024-02-03,2024-02-05,CAD
2956058,998817,999999,2024-02-03,2024-02-07,GBP
2956059,1594038,550,2024-02-03,2024-02-03,USD
2956060,1643861,440,2024-02-03,2024-02-03,USD
2956061,196672,999999,2024-02-03,2024-02-05,AUD
2956062,1794365,999999,2024-02-03,2024-02-06,USD
2956063,1499689,999999,2024-02-03,2024-02-07,USD
2956064,1646481,999999,2024-02-03,2024-02-06,USD
2956065,1205740,999999,2024-02-03,2024-02-10,USD
2956066,118507,999999,2024-02-03,2024-02-05,AUD
2956067,1149376,999999,2024-02-03,2024-02-05,GBP
2956068,2000115,999999,2024-02-03,2024-02-06,USD
2956069,370837,999999,2024-02-03,2024-02-05,CAD
2956070,256594,999999,2024-02-03,2024-02-05,CAD
2956071,890963,999999,2024-02-03,2024-02-05,EUR
2956072,1117763,400,2024-02-03,2024-02-03,GBP
2956073,1657868,999999,2024-02-03,2024-02-08,USD
2956074,281228,999999,2024-02-03,2024-02-06,CAD
2956075,1801973,999999,2024-02-03,2024-02-04,USD
2956076,316170,999999,2024-02-03,2024-02-06,CAD
2956077,428100,240,2024-02-03,2024-02-03,EUR
2956078,1730415,999999,2024-02-03,2024-02-05,USD
2956079,953949,999999,2024-02-03,2024-02-05,GBP
2957000,1309669,500,2024-02-04,2024-02-04,USD
2957001,350676,999999,2024-02-04,2024-02-06,CAD
2957002,2045440,610,2024-02-04,2024-02-04,USD
2957003,1604897,999999,2024-02-04,2024-02-06,USD
2957004,1247713,999999,2024-02-04,2024-02-09,USD
2957005,861559,999999,2024-02-04,2024-02-05,EUR
2957006,167616,40,2024-02-04,2024-02-04,AUD
2957007,598492,999999,2024-02-04,2024-02-06,EUR
2958000,1270295,610,2024-02-05,2024-02-05,USD
2958001,299453,999999,2024-02-05,2024-02-08,CAD
2958002,1200463,999999,2024-02-05,2024-02-06,USD
2958003,135952,40,2024-02-05,2024-02-05,AUD
2958004,561901,999999,2024-02-05,2024-02-08,EUR
2958005,611432,999999,2024-02-05,2024-02-07,EUR
2958006,1921201,999999,2024-02-05,2024-02-09,USD
2958007,1512078,999999,2024-02-05,2024-02-09,USD
2958008,650264,999999,2024-02-05,2024-02-09,EUR
2958009,798336,300,2024-02-05,2024-02-05,EUR
2958010,445364,240,2024-02-05,2024-02-05,EUR
2958011,1707854,650,2024-02-05,2024-02-05,USD
2958012,1102623,420,2024-02-05,2024-02-05,GBP
2958013,496086,999999,2024-02-05,2024-02-07,EUR
2958014,1284008,999999,2024-02-05,2024-02-07,USD
2958015,1741599,999999,2024-02-05,2024-02-07,USD
2958016,1764825,999999,2024-02-05,2024-02-07,USD
2958017,1481108,999999,2024-02-05,2024-02-06,USD
2958018,1415580,560,2024-02-05,2024-02-05,USD
2958019,343150,74,2024-02-05,2024-02-05,CAD
2958020,245043,999999,2024-02-05,2024-02-07,CAD
2958021,324944,999999,2024-02-05,2024-02-07,CAD
2958022,1195760,999999,2024-02-05,2024-02-07,GBP
2958023,33615,10,2024-02-05,2024-02-05,AUD
2958024,733681,999999,2024-02-05,2024-02-07,EUR
2958025,2035270,510,2024-02-05,2024-02-05,USD
2958026,1411547,999999,2024-02-05,2024-02-08,USD
2958027,1273195,999999,2024-02-05,2024-02-07,USD
2958028,341345,100,2024-02-05,2024-02-05,CAD
2958029,877200,999999,2024-02-05,2024-02-07,EUR
2958030,517979,999999,2024-02-05,2024-02-07,EUR
2958031,313943,999999,2024-02-05,2024-02-06,CAD
2958032,920802,999999,2024-02-05,2024-02-09,GBP
2958033,1165467,999999,2024-02-05,2024-02-06,GBP
2958034,2018824,540,2024-02-05,2024-02-05,USD
2958035,1404145,999999,2024-02-05,2024-02-10,USD
2958036,615187,999999,2024-02-05,2024-02-08,EUR
2958037,1796926,999999,2024-02-05,2024-02-10,USD
2959000,662020,120,2024-02-06,2024-02-06,EUR
2959001,1092895,390,2024-02-06,2024-02-06,GBP
2959002,1703183,650,2024-02-06,2024-02-06,USD
2959003,1361875,999999,2024-02-06,2024-02-09,USD
2959004,744291,999999,2024-02-06,2024-02-07,EUR
2959005,1192244,380,2024-02-06,2024-02-06,GBP
2959006,1040300,999999,2024-02-06,2024-02-07,GBP
2959007,894576,999999,2024-02-06,2024-02-09,EUR
2959008,1257568,530,2024-02-06,2024-02-06,USD
2959009,19194,999999,2024-02-06,2024-02-10,AUD
2959010,1002177,999999,2024-02-06,2024-02-07,GBP
2959011,1751193,999999,2024-02-06,2024-02-09,USD
2959012,1839355,999999,2024-02-06,2024-02-09,USD
2959013,1552888,999999,2024-02-06,2024-02-08,USD
2959014,89565,999999,2024-02-06,2024-02-10,AUD
2959015,1975977,999999,2024-02-06,2024-02-07,USD
2959016,182620,35,2024-02-06,2024-02-06,AUD
2959017,303014,999999,2024-02-06,2024-02-10,CAD
2959018,1813569,670,2024-02-06,2024-02-06,USD
2959019,1702290,999999,2024-02-06,2024-02-11,USD
2959020,1455084,999999,2024-02-06,2024-02-12,USD
2959021,789511,290,2024-02-06,2024-02-06,EUR
2959022,1214618,999999,2024-02-06,2024-02-10,USD
2959023,2055528,999999,2024-02-06,2024-02-08,USD
2959024,579059,260,2024-02-06,2024-02-06,EUR
2959025,1584409,999999,2024-02-06,2024-02-10,USD
2959026,1787730,999999,2024-02-06,2024-02-08,USD
2959027,23871,999999,2024-02-06,2024-02-08,AUD
2959028,231166,999999,2024-02-06,2024-02-12,CAD
2959029,1258335,510,2024-02-06,2024-02-06,USD
2959030,1969519,490,2024-02-06,2024-02-06,USD
2959031,2086932,650,2024-02-06,2024-02-06,USD
2959032,544787,270,2024-02-06,2024-02-06,EUR
2959033,389121,999999,2024-02-06,2024-02-10,CAD
2959034,371776,999999,2024-02-06,2024-02-07,CAD
2959035,1268935,999999,2024-02-06,2024-02-08,USD
2959036,1841657,560,2024-02-06,2024-02-06,USD
2959037,1315357,999999,2024-02-06,2024-02-09,USD
2959038,1337924,620,2024-02-06,2024-02-06,USD
2959039,1708756,540,2024-02-06,2024-02-06,USD
2959040,2523,999999,2024-02-06,2024-02-11,AUD
2959041,1807260,999999,2024-02-06,2024-02-10,USD
2959042,1983605,999999,2024-02-06,2024-02-10,USD
2959043,1763809,999999,2024-02-06,2024-02-07,USD
2959044,157222,999999,2024-02-06,2024-02-08,AUD
2959045,1947676,999999,2024-02-06,2024-02-09,USD
2959046,466884,999999,2024-02-06,2024-02-07,EUR
2959047,1242364,620,2024-02-06,2024-02-06,USD
2959048,1732346,999999,2024-02-06,2024-02-10,USD
2960000,87606,999999,2024-02-07,2024-02-10,AUD
2960001,1208375,670,2024-02-07,2024-02-07,USD
2960002,1230959,999999,2024-02-07,2024-02-11,USD
2960003,2027705,450,2024-02-07,2024-02-07,USD
2960004,882905,999999,2024-02-07,2024-02-10,EUR
2960005,958058,400,2024-02-07,2024-02-07,GBP
2960006,1963274,999999,2024-02-07,2024-02-09,USD
2960007,380473,999999,2024-02-07,2024-02-08,CAD
2960008,679262,999999,2024-02-07,2024-02-10,EUR
2960009,1777267,999999,2024-02-07,2024-02-11,USD
2960010,582120,270,2024-02-07,2024-02-07,EUR
2960011,285813,999999,2024-02-07,2024-02-09,CAD
2960012,618361,170,2024-02-07,2024-02-07,EUR
2960013,321392,999999,2024-02-07,2024-02-09,CAD
2960014,1313962,570,2024-02-07,2024-02-07,USD
2960015,523006,260,2024-02-07,2024-02-07,EUR
2960016,1669399,999999,2024-02-07,2024-02-10,USD
2960017,850078,999999,2024-02-07,2024-02-09,EUR
2960018,1567170,670,2024-02-07,2024-02-07,USD
2960019,312051,999999,2024-02-07,2024-02-09,CAD
2960020,843990,330,2024-02-07,2024-02-07,EUR
2960021,225167,999999,2024-02-07,2024-02-09,CAD
2960022,2005087,560,2024-02-07,2024-02-07,USD
2960023,1300278,999999,2024-02-07,2024-02-10,USD
2960024,1887205,999999,2024-02-07,2024-02-11,USD
2960025,1392115,999999,2024-02-07,2024-02-10,USD
2960026,1768377,999999,2024-02-07,2024-02-11,USD
2960027,1911247,999999,2024-02-07,2024-02-11,USD
2960028,2019412,999999,2024-02-07,2024-02-11,USD
2960029,507505,255,2024-02-07,2024-02-07,EUR
2960030,1552936,530,2024-02-07,2024-02-07,USD
2960031,301638,999999,2024-02-07,2024-02-14,CAD
2960032,1698332,590,2024-02-07,2024-02-07,USD
2960033,1780873,550,2024-02-07,2024-02-07,USD
2960034,1573916,470,2024-02-07,2024-02-07,USD
2960035,1824624,999999,2024-02-07,2024-02-12,USD
2960036,612419,999999,2024-02-07,2024-02-12,EUR
2960037,1486352,440,2024-02-07,2024-02-07,USD
2960038,1810382,590,2024-02-07,2024-02-07,USD
2960039,126138,999999,2024-02-07,2024-02-10,AUD
2960040,1788076,999999,2024-02-07,2024-02-08,USD
2960041,668594,999999,2024-02-07,2024-02-08,EUR
2960042,1144518,999999,2024-02-07,2024-02-08,GBP
2960043,825477,330,2024-02-07,2024-02-07,EUR
2960044,591940,999999,2024-02-07,2024-02-09,EUR
2960045,1755118,490,2024-02-07,2024-02-07,USD
2960046,298114,999999,2024-02-07,2024-02-10,CAD
2960047,468102,999999,2024-02-07,2024-02-10,EUR
2960048,1309248,999999,2024-02-07,2024-02-08,USD
2960049,1680532,570,2024-02-07,2024-02-07,USD
2960050,425105,270,2024-02-07,2024-02-07,EUR
2960051,1335661,999999,2024-02-07,2024-02-10,USD
2960052,947067,999999,2024-02-07,2024-02-11,GBP
2960053,488502,190,2024-02-07,2024-02-07,EUR
2960054,266880,74,2024-02-07,2024-02-07,CAD
2960055,325667,999999,2024-02-07,2024-02-11,CAD
2960056,251484,999999,2024-02-07,2024-02-10,CAD
2960057,322614,999999,2024-02-07,2024-02-12,CAD
2960058,1975947,999999,2024-02-07,2024-02-10,USD
2960059,2004116,999999,2024-02-07,2024-02-10,USD
2960060,819004,999999,2024-02-07,2024-02-11,EUR
2961000,1639468,999999,2024-02-08,2024-02-10,USD
2961001,634959,999999,2024-02-08,2024-02-10,EUR
2961002,464184,999999,2024-02-08,2024-02-09,EUR
2961003,1798392,999999,2024-02-08,2024-02-11,USD
2961004,698808,999999,2024-02-08,2024-02-10,EUR
2961005,476902,999999,2024-02-08,2024-02-09,EUR
2961006,527575,999999,2024-02-08,2024-02-12,EUR
2961007,162874,50,2024-02-08,2024-02-08,AUD
2961008,464526,999999,2024-02-08,2024-02-11,EUR
2961009,201553,999999,2024-02-08,2024-02-10,CAD
2961010,1647009,670,2024-02-08,2024-02-08,USD
2961011,1242825,999999,2024-02-08,2024-02-10,USD
2961012,1952892,999999,2024-02-08,2024-02-11,USD
2961013,933050,360,2024-02-08,2024-02-08,GBP
2961014,1755213,570,2024-02-08,2024-02-08,USD
2961015,55869,999999,2024-02-08,2024-02-09,AUD
2961016,703784,999999,2024-02-08,2024-02-11,EUR
2961017,307739,100,2024-02-08,2024-02-08,CAD
2961018,1391405,560,2024-02-08,2024-02-08,USD
2961019,2013174,500,2024-02-08,2024-02-08,USD
2961020,124424,40,2024-02-08,2024-02-08,AUD
2961021,340565,999999,2024-02-08,2024-02-14,CAD
2961022,1403148,999999,2024-02-08,2024-02-09,USD
2961023,1351002,999999,2024-02-08,2024-02-12,USD
2961024,1634685,490,2024-02-08,2024-02-08,USD
2961025,1151262,999999,2024-02-08,2024-02-12,GBP
2961026,1189587,999999,2024-02-08,2024-02-11,GBP
2961027,1904548,999999,2024-02-08,2024-02-10,USD
2961028,189403,999999,2024-02-08,2024-02-12,AUD
2961029,19217,60,2024-02-08,2024-02-08,AUD
2961030,1805848,999999,2024-02-08,2024-02-09,USD
2961031,1672317,999999,2024-02-08,2024-02-09,USD
2961032,1139792,999999,2024-02-08,2024-02-10,GBP
2961033,944510,380,2024-02-08,2024-02-08,GBP
2961034,570168,270,2024-02-08,2024-02-08,EUR
2961035,446178,999999,2024-02-08,2024-02-12,EUR
2961036,246181,80,2024-02-08,2024-02-08,CAD
2961037,444880,999999,2024-02-08,2024-02-10,EUR
2961038,1653789,430,2024-02-08,2024-02-08,USD
2961039,248294,999999,2024-02-08,2024-02-10,CAD
2961040,1614111,999999,2024-02-08,2024-02-12,USD
2961041,1550696,999999,2024-02-08,2024-02-11,USD
2961042,1761846,500,2024-02-08,2024-02-08,USD
2961043,414023,999999,2024-02-08,2024-02-11,EUR
2961044,312051,999999,2024-02-08,2024-02-11,CAD
2961045,202244,999999,2024-02-08,2024-02-11,CAD
2961046,1201530,999999,2024-02-08,2024-02-12,USD
2961047,1767246,999999,2024-02-08,2024-02-10,USD
2961048,30946,999999,2024-02-08,2024-02-09,AUD
2961049,59398,10,2024-02-08,2024-02-08,AUD
2961050,1570949,999999,2024-02-08,2024-02-11,USD
2961051,1677862,590,2024-02-08,2024-02-08,USD
2961052,1338286,999999,2024-02-08,2024-02-12,USD
2961053,1791820,670,2024-02-08,2024-02-08,USD
2961054,134514,40,2024-02-08,2024-02-08,AUD
2961055,1671189,999999,2024-02-08,2024-02-12,USD
2961056,1453815,500,2024-02-08,2024-02-08,USD
2961057,1857960,540,2024-02-08,2024-02-08,USD
2961058,1596341,999999,2024-02-08,2024-02-11,USD
2961059,290146,999999,2024-02-08,2024-02-09,CAD
2961060,1171409,999999,2024-02-08,2024-02-09,GBP
2961061,1378002,430,2024-02-08,2024-02-08,USD
2961062,327894,100,2024-02-08,2024-02-08,CAD
2961063,262555,999999,2024-02-08,2024-02-10,CAD
2961064,511700,999999,2024-02-08,2024-02-10,EUR
2961065,901985,999999,2024-02-08,2024-02-12,GBP
2961066,520246,999999,2024-02-08,2024-02-10,EUR
2961067,1434041,470,2024-02-08,2024-02-08,USD
2961068,1615569,999999,2024-02-08,2024-02-12,USD
2961069,1656349,999999,2024-02-08,2024-02-11,USD
2962000,1158563,999999,2024-02-09,2024-02-14,GBP
2962001,1557853,999999,2024-02-09,2024-02-13,USD
2962002,1220956,450,2024-02-09,2024-02-09,USD
2962003,1543128,610,2024-02-09,2024-02-09,USD
2962004,1675168,430,2024-02-09,2024-02-09,USD
2962005,1620302,480,2024-02-09,2024-02-09,USD
2962006,1442164,610,2024-02-09,2024-02-09,USD
2962008,1502212,999999,2024-02-09,2024-02-10,USD
2962009,837036,999999,2024-02-09,2024-02-12,EUR
2962010,1116648,999999,2024-02-09,2024-02-11,GBP
2962011,1596554,430,2024-02-09,2024-02-09,USD
2962012,564678,999999,2024-02-09,2024-02-10,EUR
2962013,1851099,999999,2024-02-09,2024-02-10,USD
2962014,883270,999999,2024-02-09,2024-02-15,EUR
2962015,762355,999999,2024-02-09,2024-02-13,EUR
2962016,691485,140,2024-02-09,2024-02-09,EUR
2962017,1529410,490,2024-02-09,2024-02-09,USD
2962018,951534,999999,2024-02-09,2024-02-13,GBP
2962019,1570691,610,2024-02-09,2024-02-09,USD
2962020,1834756,560,2024-02-09,2024-02-09,USD
2962021,690690,999999,2024-02-09,2024-02-14,EUR
2962022,1587325,999999,2024-02-09,2024-02-14,USD
2962023,1910377,470,2024-02-09,2024-02-09,USD
2962024,302922,999999,2024-02-09,2024-02-12,CAD
2962025,1329216,450,2024-02-09,2024-02-09,USD
2962026,648782,999999,2024-02-09,2024-02-13,EUR
2962027,802557,999999,2024-02-09,2024-02-12,EUR
2962028,582205,210,2024-02-09,2024-02-09,EUR
2962029,2034966,999999,2024-02-09,2024-02-14,USD
2962030,1827955,999999,2024-02-09,2024-02-11,USD
2962031,1590127,480,2024-02-09,2024-02-09,USD
2962032,256132,999999,2024-02-09,2024-02-13,CAD
2962033,1275611,510,2024-02-09,2024-02-09,USD
2962034,1184057,390,2024-02-09,2024-02-09,GBP
2962035,415122,999999,2024-02-09,2024-02-11,EUR
2962036,488085,999999,2024-02-09,2024-02-11,EUR
2962037,428290,999999,2024-02-09,2024-02-11,EUR
2962038,177370,50,2024-02-09,2024-02-09,AUD
2962039,221789,999999,2024-02-09,2024-02-12,CAD
2962040,1340109,999999,2024-02-09,2024-02-11,USD
2962041,1386276,999999,2024-02-09,2024-02-11,USD
2962042,405372,270,2024-02-09,2024-02-09,EUR
2962043,428923,999999,2024-02-09,2024-02-11,EUR
2962044,380096,999999,2024-02-09,2024-02-12,CAD
2962045,1561029,610,2024-02-09,2024-02-09,USD
2962046,1070041,999999,2024-02-09,2024-02-14,GBP
2963000,349085,999999,2024-02-10,2024-02-11,CAD
2963001,1859855,999999,2024-02-10,2024-02-11,USD
2963002,644250,999999,2024-02-10,2024-02-13,EUR
2963003,567075,270,2024-02-10,2024-02-10,EUR
2963004,123989,999999,2024-02-10,2024-02-13,AUD
2963005,1817490,500,2024-02-10,2024-02-10,USD
2963006,1458783,440,2024-02-10,2024-02-10,USD
2963007,1586858,999999,2024-02-10,2024-02-12,USD
2963008,72084,60,2024-02-10,2024-02-10,AUD
2963009,1220354,585,2024-02-10,2024-02-10,USD
2963010,1218320,550,2024-02-10,2024-02-10,USD
2963011,1539033,999999,2024-02-10,2024-02-12,USD
2963012,899753,320,2024-02-10,2024-02-10,EUR
2963013,1284418,560,2024-02-10,2024-02-10,USD
2963014,557789,999999,2024-02-10,2024-02-12,EUR
2963015,934095,999999,2024-02-10,2024-02-14,GBP
2963016,530706,999999,2024-02-10,2024-02-14,EUR
2963017,857452,320,2024-02-10,2024-02-10,EUR
2963018,1786211,999999,2024-02-10,2024-02-16,USD
2963019,1343438,999999,2024-02-10,2024-02-12,USD
2963020,644940,999999,2024-02-10,2024-02-13,EUR
2963021,1931038,999999,2024-02-10,2024-02-12,USD
2963022,1265311,999999,2024-02-10,2024-02-14,USD
2963023,882681,999999,2024-02-10,2024-02-11,EUR
2963024,421034,260,2024-02-10,2024-02-10,EUR
2963025,1552053,530,2024-02-10,2024-02-10,USD
2963026,1487387,999999,2024-02-10,2024-02-12,USD
2963027,1787622,999999,2024-02-10,2024-02-11,USD
2963028,314509,80,2024-02-10,2024-02-10,CAD
2963029,1910515,999999,2024-02-10,2024-02-12,USD
2963030,300316,100,2024-02-10,2024-02-10,CAD
2963031,1689519,620,2024-02-10,2024-02-10,USD
2963032,1203032,999999,2024-02-10,2024-02-15,USD
2963033,521538,999999,2024-02-10,2024-02-11,EUR
2963034,1924509,490,2024-02-10,2024-02-10,USD
2963035,389952,999999,2024-02-10,2024-02-12,CAD
2963036,1670817,999999,2024-02-10,2024-02-14,USD
2963037,1792947,585,2024-02-10,2024-02-10,USD
2963038,1745149,510,2024-02-10,2024-02-10,USD
2963039,230242,80,2024-02-10,2024-02-10,CAD
2963040,373632,999999,2024-02-10,2024-02-13,CAD
2963041,394596,999999,2024-02-10,2024-02-12,CAD
2963042,2081261,605,2024-02-10,2024-02-10,USD
2963043,1561659,999999,2024-02-10,2024-02-12,USD
2963044,14221,40,2024-02-10,2024-02-10,AUD
2963045,1499795,540,2024-02-10,2024-02-10,USD
2963046,1447520,470,2024-02-10,2024-02-10,USD
2963047,1983538,510,2024-02-10,2024-02-10,USD
2963048,456986,230,2024-02-10,2024-02-10,EUR
2963049,1339898,570,2024-02-10,2024-02-10,USD
2963050,58070,60,2024-02-10,2024-02-10,AUD
2963051,497136,255,2024-02-10,2024-02-10,EUR
2963052,920380,999999,2024-02-10,2024-02-14,GBP
2963053,1938752,500,2024-02-10,2024-02-10,USD
2963054,1448125,440,2024-02-10,2024-02-10,USD
2963055,2010582,999999,2024-02-10,2024-02-13,USD
2963056,101358,999999,2024-02-10,2024-02-11,AUD
2963057,837011,340,2024-02-10,2024-02-10,EUR
2963058,88611,999999,2024-02-10,2024-02-12,AUD
2963059,384876,999999,2024-02-10,2024-02-11,CAD
2963060,1223483,999999,2024-02-10,2024-02-12,USD
2963061,914853,360,2024-02-10,2024-02-10,GBP
2963062,1310825,450,2024-02-10,2024-02-10,USD
2963063,657983,120,2024-02-10,2024-02-10,EUR
2963064,1994901,999999,2024-02-10,2024-02-12,USD
2963065,1988289,999999,2024-02-10,2024-02-11,USD
2963066,777692,290,2024-02-10,2024-02-10,EUR
2963067,1258666,510,2024-02-10,2024-02-10,USD
2963068,345552,999999,2024-02-10,2024-02-12,CAD
2963069,146892,50,2024-02-10,2024-02-10,AUD
2963070,476678,999999,2024-02-10,2024-02-13,EUR
2963071,2061290,670,2024-02-10,2024-02-10,USD
2963072,1413422,999999,2024-02-10,2024-02-14,USD
2963073,201333,999999,2024-02-10,2024-02-11,CAD
2963074,329223,100,2024-02-10,2024-02-10,CAD
2963075,1661476,999999,2024-02-10,2024-02-14,USD
2963076,1488576,999999,2024-02-10,2024-02-13,USD
2963077,1321189,585,2024-02-10,2024-02-10,USD
2963078,2025344,660,2024-02-10,2024-02-10,USD
2963079,889734,999999,2024-02-10,2024-02-14,EUR
2963080,1454815,999999,2024-02-10,2024-02-16,USD
2963081,241463,999999,2024-02-10,2024-02-13,CAD
2963082,35623,999999,2024-02-10,2024-02-11,AUD
2963083,560730,999999,2024-02-10,2024-02-11,EUR
2963084,1989665,999999,2024-02-10,2024-02-13,USD
2964000,1969185,530,2024-02-11,2024-02-11,USD
2964001,568560,255,2024-02-11,2024-02-11,EUR
2964002,2050430,670,2024-02-11,2024-02-11,USD
2964003,180214,50,2024-02-11,2024-02-11,AUD
2964004,225404,999999,2024-02-11,2024-02-14,CAD
2964005,396403,999999,2024-02-11,2024-02-14,CAD
2964006,119210,60,2024-02-11,2024-02-11,AUD
2964007,456206,260,2024-02-11,2024-02-11,EUR
2964008,470278,999999,2024-02-11,2024-02-17,EUR
2964009,551865,190,2024-02-11,2024-02-11,EUR
2965000,1440239,999999,2024-02-12,2024-02-15,USD
2965001,1193316,999999,2024-02-12,2024-02-14,GBP
2965002,2063615,550,2024-02-12,2024-02-12,USD
2965003,945102,999999,2024-02-12,2024-02-14,GBP
2965004,368392,999999,2024-02-12,2024-02-14,CAD
2965005,1971805,430,2024-02-12,2024-02-12,USD
2965006,253495,999999,2024-02-12,2024-02-16,CAD
2965007,611705,999999,2024-02-12,2024-02-16,EUR
2965008,890401,310,2024-02-12,2024-02-12,EUR
2965009,602674,999999,2024-02-12,2024-02-14,EUR
2965010,365666,100,2024-02-12,2024-02-12,CAD
2965011,488415,260,2024-02-12,2024-02-12,EUR
2965012,218503,90,2024-02-12,2024-02-12,CAD
2965013,1062216,400,2024-02-12,2024-02-12,GBP
2965014,299583,90,2024-02-12,2024-02-12,CAD
2965015,1453905,490,2024-02-12,2024-02-12,USD
2965016,53930,50,2024-02-12,2024-02-12,AUD
2965017,183317,50,2024-02-12,2024-02-12,AUD
2965018,212556,999999,2024-02-12,2024-02-16,CAD
2965019,840387,999999,2024-02-12,2024-02-14,EUR
2965020,551890,190,2024-02-12,2024-02-12,EUR
2965021,1719823,999999,2024-02-12,2024-02-15,USD
2965022,821595,999999,2024-02-12,2024-02-15,EUR
2965023,517279,999999,2024-02-12,2024-02-14,EUR
2965024,624659,120,2024-02-12,2024-02-12,EUR
2965025,1345152,560,2024-02-12,2024-02-12,USD
2965026,635962,999999,2024-02-12,2024-02-19,EUR
2965027,1610231,605,2024-02-12,2024-02-12,USD
2965028,590599,260,2024-02-12,2024-02-12,EUR
2965029,522048,999999,2024-02-12,2024-02-14,EUR
2965030,611301,120,2024-02-12,2024-02-12,EUR
2965031,1598029,660,2024-02-12,2024-02-12,USD
2965032,1376931,999999,2024-02-12,2024-02-14,USD
2965033,668290,140,2024-02-12,2024-02-12,EUR
2965034,1041430,999999,2024-02-12,2024-02-13,GBP
2965035,815876,999999,2024-02-12,2024-02-17,EUR
2965036,1295990,660,2024-02-12,2024-02-12,USD
2965037,1863904,999999,2024-02-12,2024-02-18,USD
2965038,1743423,999999,2024-02-12,2024-02-15,USD
2965039,1753223,605,2024-02-12,2024-02-12,USD
2965040,2016556,999999,2024-02-12,2024-02-15,USD
2965041,149303,999999,2024-02-12,2024-02-14,AUD
2965042,1909573,560,2024-02-12,2024-02-12,USD
2965043,1551649,440,2024-02-12,2024-02-12,USD
2965044,2040852,999999,2024-02-12,2024-02-13,USD
2965045,1711700,999999,2024-02-12,2024-02-14,USD
2965046,1669656,999999,2024-02-12,2024-02-13,USD
